V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
-0.240948772,-0.027395371,-0.005299403,0.087985352,-0.274451168,-0.287087877,-0.212446339,0.455375667,-0.291402919,0.442012707,0.691981708,0.475691896,-0.000836298,-0.427136076,-0.279964698,-0.410759214,0.055343221,-0.038388245,0.082067723,-0.002790004,-9.631554565,0
-0.241202139,-0.027513948,-0.005417402,0.087751196,-0.274688499,-0.287186305,-0.212881418,0.456065618,-0.29166202,0.44271087,0.692702979,0.47615406,-0.000861413,-0.427510023,-0.280216313,-0.411193243,0.055265881,-0.038413264,0.082133371,-0.002770745,-9.722622449,0
-0.241455506,-0.027632525,-0.005535401,0.08751704,-0.27492583,-0.287284732,-0.213316497,0.45675557,-0.291921121,0.443409034,0.693424249,0.476616223,-0.000886528,-0.42788397,-0.280467928,-0.411627271,0.055188541,-0.038438284,0.082199019,-0.002751486,-9.813690332,0
-0.241708872,-0.027751103,-0.0056534,0.087282884,-0.275163161,-0.287383159,-0.213751577,0.457445522,-0.292180222,0.444107197,0.694145519,0.477078387,-0.000911644,-0.428257917,-0.280719544,-0.4120613,0.055111201,-0.038463304,0.082264666,-0.002732227,-9.904758216,0
-0.241962239,-0.02786968,-0.005771399,0.087048728,-0.275400492,-0.287481587,-0.214186656,0.458135473,-0.292439323,0.444805361,0.694866789,0.477540551,-0.000936759,-0.428631864,-0.280971159,-0.412495329,0.055033861,-0.038488324,0.082330314,-0.002712967,-9.9958261,0
-0.242215606,-0.027988258,-0.005889398,0.086814572,-0.275637823,-0.287580014,-0.214621735,0.458825425,-0.292698424,0.445503525,0.69558806,0.478002715,-0.000961874,-0.429005811,-0.281222774,-0.412929357,0.054956521,-0.038513343,0.082395962,-0.002693708,-10.08689398,0
-0.242468972,-0.028106835,-0.006007397,0.086580416,-0.275875154,-0.287678442,-0.215056814,0.459515376,-0.292957526,0.446201688,0.69630933,0.478464878,-0.00098699,-0.429379759,-0.28147439,-0.413363386,0.054879181,-0.038538363,0.082461609,-0.002674449,-10.17796187,0
-0.242722339,-0.028225413,-0.006125396,0.08634626,-0.276112485,-0.287776869,-0.215491894,0.460205328,-0.293216627,0.446899852,0.6970306,0.478927042,-0.001012105,-0.429753706,-0.281726005,-0.413797415,0.054801841,-0.038563383,0.082527257,-0.00265519,-10.26902975,0
-0.242975706,-0.02834399,-0.006243395,0.086112103,-0.276349816,-0.287875296,-0.215926973,0.46089528,-0.293475728,0.447598016,0.69775187,0.479389206,-0.001037221,-0.430127653,-0.28197762,-0.414231443,0.054724501,-0.038588403,0.082592905,-0.002635931,-10.36009763,0
-0.243229073,-0.028462567,-0.006361394,0.085877947,-0.276587147,-0.287973724,-0.216362052,0.461585231,-0.293734829,0.448296179,0.698473141,0.479851369,-0.001062336,-0.4305016,-0.282229236,-0.414665472,0.05464716,-0.038613422,0.082658552,-0.002616671,-10.45116552,0
-0.243482439,-0.028581145,-0.006479393,0.085643791,-0.276824478,-0.288072151,-0.216797131,0.462275183,-0.29399393,0.448994343,0.699194411,0.480313533,-0.001087451,-0.430875547,-0.282480851,-0.415099501,0.05456982,-0.038638442,0.0827242,-0.002597412,-10.5422334,0
-0.243735806,-0.028699722,-0.006597392,0.085409635,-0.277061809,-0.288170578,-0.217232211,0.462965135,-0.294253031,0.449692506,0.699915681,0.480775697,-0.001112567,-0.431249494,-0.282732466,-0.415533529,0.05449248,-0.038663462,0.082789848,-0.002578153,-10.63330129,0
-0.243989173,-0.0288183,-0.006715391,0.085175479,-0.27729914,-0.288269006,-0.21766729,0.463655086,-0.294512132,0.45039067,0.700636951,0.481237861,-0.001137682,-0.431623441,-0.282984082,-0.415967558,0.05441514,-0.038688482,0.082855495,-0.002558894,-10.72436917,0
-0.244242539,-0.028936877,-0.00683339,0.084941323,-0.277536471,-0.288367433,-0.218102369,0.464345038,-0.294771233,0.451088834,0.701358222,0.481700024,-0.001162797,-0.431997389,-0.283235697,-0.416401587,0.0543378,-0.038713501,0.082921143,-0.002539634,-10.81543705,0
-0.244495906,-0.029055454,-0.006951389,0.084707167,-0.277773802,-0.28846586,-0.218537448,0.465034989,-0.295030334,0.451786997,0.702079492,0.482162188,-0.001187913,-0.432371336,-0.283487312,-0.416835615,0.05426046,-0.038738521,0.082986791,-0.002520375,-10.90650494,0
-0.244749273,-0.029174032,-0.007069388,0.084473011,-0.278011133,-0.288564288,-0.218972527,0.465724941,-0.295289435,0.452485161,0.702800762,0.482624352,-0.001213028,-0.432745283,-0.283738928,-0.417269644,0.05418312,-0.038763541,0.083052438,-0.002501116,-10.99757282,0
-0.245002639,-0.029292609,-0.007187387,0.084238855,-0.278248464,-0.288662715,-0.219407607,0.466414893,-0.295548536,0.453183324,0.703522032,0.483086516,-0.001238143,-0.43311923,-0.283990543,-0.417703673,0.05410578,-0.038788561,0.083118086,-0.002481857,-11.0886407,0
-0.245256006,-0.029411187,-0.007305386,0.084004699,-0.278485795,-0.288761143,-0.219842686,0.467104844,-0.295807637,0.453881488,0.704243303,0.483548679,-0.001263259,-0.433493177,-0.284242158,-0.418137701,0.05402844,-0.03881358,0.083183734,-0.002462598,-11.17970859,0
-0.245509373,-0.029529764,-0.007423385,0.083770543,-0.278723126,-0.28885957,-0.220277765,0.467794796,-0.296066738,0.454579652,0.704964573,0.484010843,-0.001288374,-0.433867124,-0.284493774,-0.41857173,0.0539511,-0.0388386,0.083249381,-0.002443338,-11.27077647,0
-0.245762739,-0.029648341,-0.007541384,0.083536387,-0.278960457,-0.288957997,-0.220712844,0.468484747,-0.296325839,0.455277815,0.705685843,0.484473007,-0.001313489,-0.434241072,-0.284745389,-0.419005759,0.05387376,-0.03886362,0.083315029,-0.002424079,-11.36184436,0
-0.246016106,-0.029766919,-0.007659383,0.083302231,-0.279197788,-0.289056425,-0.221147924,0.469174699,-0.29658494,0.455975979,0.706407113,0.48493517,-0.001338605,-0.434615019,-0.284997004,-0.419439787,0.05379642,-0.03888864,0.083380677,-0.00240482,-11.45291224,0
-0.246269473,-0.029885496,-0.007777382,0.083068075,-0.279435119,-0.289154852,-0.221583003,0.469864651,-0.296844041,0.456674142,0.707128384,0.485397334,-0.00136372,-0.434988966,-0.285248619,-0.419873816,0.05371908,-0.038913659,0.083446324,-0.002385561,-11.54398012,0
-0.246522839,-0.030004074,-0.007895381,0.082833919,-0.27967245,-0.289253279,-0.222018082,0.470554602,-0.297103142,0.457372306,0.707849654,0.485859498,-0.001388836,-0.435362913,-0.285500235,-0.420307845,0.05364174,-0.038938679,0.083511972,-0.002366302,-11.63504801,0
-0.246776206,-0.030122651,-0.00801338,0.082599763,-0.279909781,-0.289351707,-0.222453161,0.471244554,-0.297362243,0.45807047,0.708570924,0.486321662,-0.001413951,-0.43573686,-0.28575185,-0.420741873,0.0535644,-0.038963699,0.08357762,-0.002347042,-11.72611589,0
-0.247029573,-0.030241228,-0.008131379,0.082365607,-0.280147112,-0.289450134,-0.22288824,0.471934505,-0.297621344,0.458768633,0.709292194,0.486783825,-0.001439066,-0.436110807,-0.286003465,-0.421175902,0.05348706,-0.038988719,0.083643268,-0.002327783,-11.81718377,0
-0.247282939,-0.030359806,-0.008249378,0.082131451,-0.280384443,-0.289548561,-0.22332332,0.472624457,-0.297880445,0.459466797,0.710013465,0.487245989,-0.001464182,-0.436484754,-0.286255081,-0.421609931,0.05340972,-0.039013738,0.083708915,-0.002308524,-11.90825166,0
-0.247536306,-0.030478383,-0.008367377,0.081897295,-0.280621774,-0.289646989,-0.223758399,0.473314409,-0.298139546,0.460164961,0.710734735,0.487708153,-0.001489297,-0.436858702,-0.286506696,-0.422043959,0.05333238,-0.039038758,0.083774563,-0.002289265,-11.99931954,0
-0.247789673,-0.030596961,-0.008485376,0.081663139,-0.280859105,-0.289745416,-0.224193478,0.47400436,-0.298398647,0.460863124,0.711456005,0.488170317,-0.001514412,-0.437232649,-0.286758311,-0.422477988,0.05325504,-0.039063778,0.083840211,-0.002270006,-12.09038743,0
-0.24804304,-0.030715538,-0.008603375,0.081428983,-0.281096436,-0.289843844,-0.224628557,0.474694312,-0.298657748,0.461561288,0.712177275,0.48863248,-0.001539528,-0.437606596,-0.287009927,-0.422912017,0.053177699,-0.039088798,0.083905858,-0.002250746,-12.18145531,0
-0.248296406,-0.030834116,-0.008721374,0.081194827,-0.281333767,-0.289942271,-0.225063637,0.475384263,-0.298916849,0.462259451,0.712898546,0.489094644,-0.001564643,-0.437980543,-0.287261542,-0.423346045,0.053100359,-0.039113817,0.083971506,-0.002231487,-12.27252319,0
-0.248549773,-0.030952693,-0.008839373,0.080960671,-0.281571098,-0.290040698,-0.225498716,0.476074215,-0.29917595,0.462957615,0.713619816,0.489556808,-0.001589758,-0.43835449,-0.287513157,-0.423780074,0.053023019,-0.039138837,0.084037154,-0.002212228,-12.36359108,0
-0.24880314,-0.03107127,-0.008957372,0.080726514,-0.281808429,-0.290139126,-0.225933795,0.476764167,-0.299435051,0.463655779,0.714341086,0.490018971,-0.001614874,-0.438728437,-0.287764773,-0.424214103,0.052945679,-0.039163857,0.084102801,-0.002192969,-12.45465896,0
-0.249056506,-0.031189848,-0.009075371,0.080492358,-0.28204576,-0.290237553,-0.226368874,0.477454118,-0.299694152,0.464353942,0.715062356,0.490481135,-0.001639989,-0.439102385,-0.288016388,-0.424648131,0.052868339,-0.039188877,0.084168449,-0.002173709,-12.54572685,0
-0.249309873,-0.031308425,-0.00919337,0.080258202,-0.282283091,-0.29033598,-0.226803954,0.47814407,-0.299953253,0.465052106,0.715783627,0.490943299,-0.001665104,-0.439476332,-0.288268003,-0.42508216,0.052790999,-0.039213896,0.084234097,-0.00215445,-12.63679473,0
-0.24956324,-0.031427003,-0.009311369,0.080024046,-0.282520422,-0.290434408,-0.227239033,0.478834021,-0.300212354,0.465750269,0.716504897,0.491405463,-0.00169022,-0.439850279,-0.288519619,-0.425516189,0.052713659,-0.039238916,0.084299744,-0.002135191,-12.72786261,0
-0.249816606,-0.03154558,-0.009429368,0.07978989,-0.282757753,-0.290532835,-0.227674112,0.479523973,-0.300471455,0.466448433,0.717226167,0.491867626,-0.001715335,-0.440224226,-0.288771234,-0.425950218,0.052636319,-0.039263936,0.084365392,-0.002115932,-12.8189305,0
-0.250069973,-0.031664157,-0.009547367,0.079555734,-0.282995084,-0.290631262,-0.228109191,0.480213925,-0.300730557,0.467146597,0.717947437,0.49232979,-0.001740451,-0.440598173,-0.289022849,-0.426384246,0.052558979,-0.039288956,0.08443104,-0.002096673,-12.90999838,0
-0.25032334,-0.031782735,-0.009665366,0.079321578,-0.283232415,-0.29072969,-0.22854427,0.480903876,-0.300989658,0.46784476,0.718668708,0.492791954,-0.001765566,-0.44097212,-0.289274465,-0.426818275,0.052481639,-0.039313975,0.084496687,-0.002077413,-13.00106626,0
-0.250576706,-0.031901312,-0.009783365,0.079087422,-0.283469745,-0.290828117,-0.22897935,0.481593828,-0.301248759,0.468542924,0.719389978,0.493254118,-0.001790681,-0.441346067,-0.28952608,-0.427252304,0.052404299,-0.039338995,0.084562335,-0.002058154,-13.09213415,0
-0.250830073,-0.03201989,-0.009901364,0.078853266,-0.283707076,-0.290926545,-0.229414429,0.48228378,-0.30150786,0.469241087,0.720111248,0.493716281,-0.001815797,-0.441720015,-0.289777695,-0.427686332,0.052326959,-0.039364015,0.084627983,-0.002038895,-13.18320203,0
-0.25108344,-0.032138467,-0.010019363,0.07861911,-0.283944407,-0.291024972,-0.229849508,0.482973731,-0.301766961,0.469939251,0.720832518,0.494178445,-0.001840912,-0.442093962,-0.290029311,-0.428120361,0.052249619,-0.039389035,0.08469363,-0.002019636,-13.27426992,0
-0.251336806,-0.032257044,-0.010137362,0.078384954,-0.284181738,-0.291123399,-0.230284587,0.483663683,-0.302026062,0.470637415,0.721553789,0.494640609,-0.001866027,-0.442467909,-0.290280926,-0.42855439,0.052172279,-0.039414054,0.084759278,-0.002000377,-13.3653378,0
-0.251590173,-0.032375622,-0.010255361,0.078150798,-0.284419069,-0.291221827,-0.230719667,0.484353634,-0.302285163,0.471335578,0.722275059,0.495102772,-0.001891143,-0.442841856,-0.290532541,-0.428988418,0.052094939,-0.039439074,0.084824926,-0.001981117,-13.45640568,0
-0.25184354,-0.032494199,-0.01037336,0.077916642,-0.2846564,-0.291320254,-0.231154746,0.485043586,-0.302544264,0.472033742,0.722996329,0.495564936,-0.001916258,-0.443215803,-0.290784156,-0.429422447,0.052017599,-0.039464094,0.084890574,-0.001961858,-13.54747357,0
-0.252096907,-0.032612777,-0.010491359,0.077682486,-0.284893731,-0.291418681,-0.231589825,0.485733538,-0.302803365,0.472731906,0.723717599,0.4960271,-0.001941373,-0.44358975,-0.291035772,-0.429856476,0.051940259,-0.039489114,0.084956221,-0.001942599,-13.63854145,0
-0.252350273,-0.032731354,-0.010609358,0.07744833,-0.285131062,-0.291517109,-0.232024904,0.486423489,-0.303062466,0.473430069,0.72443887,0.496489264,-0.001966489,-0.443963698,-0.291287387,-0.430290504,0.051862919,-0.039514133,0.085021869,-0.00192334,-13.72960933,0
-0.25260364,-0.032849932,-0.010727357,0.077214174,-0.285368393,-0.291615536,-0.232459983,0.487113441,-0.303321567,0.474128233,0.72516014,0.496951427,-0.001991604,-0.444337645,-0.291539002,-0.430724533,0.051785579,-0.039539153,0.085087517,-0.001904081,-13.82067722,0
-0.252857007,-0.032968509,-0.010845356,0.076980018,-0.285605724,-0.291713963,-0.232895063,0.487803392,-0.303580668,0.474826396,0.72588141,0.497413591,-0.002016719,-0.444711592,-0.291790618,-0.431158562,0.051708238,-0.039564173,0.085153164,-0.001884821,-13.9117451,0
-0.253110373,-0.033087086,-0.010963355,0.076745862,-0.285843055,-0.291812391,-0.233330142,0.488493344,-0.303839769,0.47552456,0.72660268,0.497875755,-0.002041835,-0.445085539,-0.292042233,-0.43159259,0.051630898,-0.039589193,0.085218812,-0.001865562,-14.00281299,0
-0.25336374,-0.033205664,-0.011081354,0.076511706,-0.286080386,-0.291910818,-0.233765221,0.489183296,-0.30409887,0.476222724,0.727323951,0.498337919,-0.00206695,-0.445459486,-0.292293848,-0.432026619,0.051553558,-0.039614212,0.08528446,-0.001846303,-14.09388087,0
-0.253617107,-0.033324241,-0.011199353,0.07627755,-0.286317717,-0.292009246,-0.2342003,0.489873247,-0.304357971,0.476920887,0.728045221,0.498800082,-0.002092066,-0.445833433,-0.292545464,-0.432460648,0.051476218,-0.039639232,0.085350107,-0.001827044,-14.18494875,0
-0.253870473,-0.033442819,-0.011317352,0.076043394,-0.286555048,-0.292107673,-0.23463538,0.490563199,-0.304617072,0.477619051,0.728766491,0.499262246,-0.002117181,-0.44620738,-0.292797079,-0.432894676,0.051398878,-0.039664252,0.085415755,-0.001807784,-14.27601664,0
-0.25412384,-0.033561396,-0.011435351,0.075809238,-0.286792379,-0.2922061,-0.235070459,0.49125315,-0.304876173,0.478317214,0.729487761,0.49972441,-0.002142296,-0.446581328,-0.293048694,-0.433328705,0.051321538,-0.039689272,0.085481403,-0.001788525,-14.36708452,0
-0.254377207,-0.033679973,-0.01155335,0.075575082,-0.28702971,-0.292304528,-0.235505538,0.491943102,-0.305135274,0.479015378,0.730209032,0.500186573,-0.002167412,-0.446955275,-0.29330031,-0.433762734,0.051244198,-0.039714291,0.08554705,-0.001769266,-14.4581524,0
-0.254630573,-0.033798551,-0.011671349,0.075340925,-0.287267041,-0.292402955,-0.235940617,0.492633054,-0.305394375,0.479713542,0.730930302,0.500648737,-0.002192527,-0.447329222,-0.293551925,-0.434196762,0.051166858,-0.039739311,0.085612698,-0.001750007,-14.54922029,0
-0.25488394,-0.033917128,-0.011789348,0.075106769,-0.287504372,-0.292501382,-0.236375697,0.493323005,-0.305653476,0.480411705,0.731651572,0.501110901,-0.002217642,-0.447703169,-0.29380354,-0.434630791,0.051089518,-0.039764331,0.085678346,-0.001730748,-14.64028817,0
-0.255137307,-0.034035706,-0.011907347,0.074872613,-0.287741703,-0.29259981,-0.236810776,0.494012957,-0.305912577,0.481109869,0.732372842,0.501573065,-0.002242758,-0.448077116,-0.294055156,-0.43506482,0.051012178,-0.039789351,0.085743993,-0.001711488,-14.73135606,0
-0.255390673,-0.034154283,-0.012025346,0.074638457,-0.287979034,-0.292698237,-0.237245855,0.494702908,-0.306171678,0.481808032,0.733094113,0.502035228,-0.002267873,-0.448451063,-0.294306771,-0.435498848,0.050934838,-0.03981437,0.085809641,-0.001692229,-14.82242394,0
-0.25564404,-0.03427286,-0.012143345,0.074404301,-0.288216365,-0.292796664,-0.237680934,0.49539286,-0.306430779,0.482506196,0.733815383,0.502497392,-0.002292988,-0.448825011,-0.294558386,-0.435932877,0.050857498,-0.03983939,0.085875289,-0.00167297,-14.91349182,0
-0.255897407,-0.034391438,-0.012261344,0.074170145,-0.288453696,-0.292895092,-0.238116013,0.496082812,-0.30668988,0.48320436,0.734536653,0.502959556,-0.002318104,-0.449198958,-0.294810002,-0.436366906,0.050780158,-0.03986441,0.085940936,-0.001653711,-15.00455971,0
-0.256150773,-0.034510015,-0.012379343,0.073935989,-0.288691027,-0.292993519,-0.238551093,0.496772763,-0.306948981,0.483902523,0.735257923,0.50342172,-0.002343219,-0.449572905,-0.295061617,-0.436800934,0.050702818,-0.039889429,0.086006584,-0.001634452,-15.09562759,0
-0.25640414,-0.034628593,-0.012497342,0.073701833,-0.288928358,-0.293091947,-0.238986172,0.497462715,-0.307208082,0.484600687,0.735979194,0.503883883,-0.002368334,-0.449946852,-0.295313232,-0.437234963,0.050625478,-0.039914449,0.086072232,-0.001615192,-15.18669547,0
-0.256657507,-0.03474717,-0.012615341,0.073467677,-0.289165689,-0.293190374,-0.239421251,0.498152666,-0.307467183,0.485298851,0.736700464,0.504346047,-0.00239345,-0.450320799,-0.295564847,-0.437668992,0.050548138,-0.039939469,0.086137879,-0.001595933,-15.27776336,0
-0.256910874,-0.034865748,-0.01273334,0.073233521,-0.28940302,-0.293288801,-0.23985633,0.498842618,-0.307726284,0.485997014,0.737421734,0.504808211,-0.002418565,-0.450694746,-0.295816463,-0.43810302,0.050470798,-0.039964489,0.086203527,-0.001576674,-15.36883124,0
-0.25716424,-0.034984325,-0.012851339,0.072999365,-0.289640351,-0.293387229,-0.24029141,0.49953257,-0.307985385,0.486695178,0.738143004,0.505270374,-0.002443681,-0.451068693,-0.296068078,-0.438537049,0.050393458,-0.039989508,0.086269175,-0.001557415,-15.45989913,0
-0.257417607,-0.035102902,-0.012969338,0.072765209,-0.289877682,-0.293485656,-0.240726489,0.500222521,-0.308244487,0.487393341,0.738864275,0.505732538,-0.002468796,-0.451442641,-0.296319693,-0.438971078,0.050316118,-0.040014528,0.086334823,-0.001538155,-15.55096701,0
-0.257670974,-0.03522148,-0.013087337,0.072531053,-0.290115013,-0.293584083,-0.241161568,0.500912473,-0.308503588,0.488091505,0.739585545,0.506194702,-0.002493911,-0.451816588,-0.296571309,-0.439405106,0.050238777,-0.040039548,0.08640047,-0.001518896,-15.64203489,0
-0.25792434,-0.035340057,-0.013205336,0.072296897,-0.290352344,-0.293682511,-0.241596647,0.501602424,-0.308762689,0.488789669,0.740306815,0.506656866,-0.002519027,-0.452190535,-0.296822924,-0.439839135,0.050161437,-0.040064568,0.086466118,-0.001499637,-15.73310278,0
-0.258177707,-0.035458635,-0.013323335,0.072062741,-0.290589675,-0.293780938,-0.242031726,0.502292376,-0.30902179,0.489487832,0.741028085,0.507119029,-0.002544142,-0.452564482,-0.297074539,-0.440273164,0.050084097,-0.040089587,0.086531766,-0.001480378,-15.82417066,0
-0.258431074,-0.035577212,-0.013441334,0.071828585,-0.290827006,-0.293879365,-0.242466806,0.502982328,-0.309280891,0.490185996,0.741749356,0.507581193,-0.002569257,-0.452938429,-0.297326155,-0.440707192,0.050006757,-0.040114607,0.086597413,-0.001461119,-15.91523854,0
-0.25868444,-0.035695789,-0.013559333,0.071594429,-0.291064337,-0.293977793,-0.242901885,0.503672279,-0.309539992,0.490884159,0.742470626,0.508043357,-0.002594373,-0.453312376,-0.29757777,-0.441141221,0.049929417,-0.040139627,0.086663061,-0.001441859,-16.00630643,0
-0.258937807,-0.035814367,-0.013677332,0.071360273,-0.291301668,-0.29407622,-0.243336964,0.504362231,-0.309799093,0.491582323,0.743191896,0.508505521,-0.002619488,-0.453686324,-0.297829385,-0.44157525,0.049852077,-0.040164647,0.086728709,-0.0014226,-16.09737431,0
-0.259191174,-0.035932944,-0.013795331,0.071126117,-0.291538999,-0.294174648,-0.243772043,0.505052183,-0.310058194,0.492280487,0.743913166,0.508967684,-0.002644603,-0.454060271,-0.298081001,-0.442009278,0.049774737,-0.040189666,0.086794356,-0.001403341,-16.1884422,0
-0.25944454,-0.036051522,-0.01391333,0.070891961,-0.29177633,-0.294273075,-0.244207123,0.505742134,-0.310317295,0.49297865,0.744634437,0.509429848,-0.002669719,-0.454434218,-0.298332616,-0.442443307,0.049697397,-0.040214686,0.086860004,-0.001384082,-16.27951008,0
-0.259697907,-0.036170099,-0.014031329,0.070657805,-0.292013661,-0.294371502,-0.244642202,0.506432086,-0.310576396,0.493676814,0.745355707,0.509892012,-0.002694834,-0.454808165,-0.298584231,-0.442877336,0.049620057,-0.040239706,0.086925652,-0.001364823,-16.37057796,0
-0.259951274,-0.036288676,-0.014149328,0.070423649,-0.292250992,-0.29446993,-0.245077281,0.507122037,-0.310835497,0.494374977,0.746076977,0.510354175,-0.002719949,-0.455182112,-0.298835847,-0.443311364,0.049542717,-0.040264726,0.086991299,-0.001345563,-16.46164585,0
-0.26020464,-0.036407254,-0.014267327,0.070189493,-0.292488323,-0.294568357,-0.24551236,0.507811989,-0.311094598,0.495073141,0.746798247,0.510816339,-0.002745065,-0.455556059,-0.299087462,-0.443745393,0.049465377,-0.040289745,0.087056947,-0.001326304,-16.55271373,0
-0.260458007,-0.036525831,-0.014385326,0.069955336,-0.292725654,-0.294666784,-0.24594744,0.508501941,-0.311353699,0.495771305,0.747519517,0.511278503,-0.00277018,-0.455930006,-0.299339077,-0.444179422,0.049388037,-0.040314765,0.087122595,-0.001307045,-16.64378161,0
-0.260711374,-0.036644409,-0.014503325,0.06972118,-0.292962985,-0.294765212,-0.246382519,0.509191892,-0.3116128,0.496469468,0.748240788,0.511740667,-0.002795296,-0.456303954,-0.299590693,-0.44461345,0.049310697,-0.040339785,0.087188242,-0.001287786,-16.7348495,0
-0.26096474,-0.036762986,-0.014621324,0.069487024,-0.293200316,-0.294863639,-0.246817598,0.509881844,-0.311871901,0.497167632,0.748962058,0.51220283,-0.002820411,-0.456677901,-0.299842308,-0.445047479,0.049233357,-0.040364805,0.08725389,-0.001268527,-16.82591738,0
-0.261218107,-0.036881564,-0.014739323,0.069252868,-0.293437647,-0.294962066,-0.247252677,0.510571795,-0.312131002,0.497865796,0.749683328,0.512664994,-0.002845526,-0.457051848,-0.300093923,-0.445481508,0.049156017,-0.040389824,0.087319538,-0.001249267,-16.91698527,0
-0.261471474,-0.037000141,-0.014857322,0.069018712,-0.293674978,-0.295060494,-0.247687756,0.511261747,-0.312390103,0.498563959,0.750404598,0.513127158,-0.002870642,-0.457425795,-0.300345539,-0.445915536,0.049078677,-0.040414844,0.087385185,-0.001230008,-17.00805315,0
-0.261724841,-0.037118718,-0.014975321,0.068784556,-0.293912309,-0.295158921,-0.248122836,0.511951699,-0.312649204,0.499262123,0.751125869,0.513589322,-0.002895757,-0.457799742,-0.300597154,-0.446349565,0.049001337,-0.040439864,0.087450833,-0.001210749,-17.09912103,0
-0.261978207,-0.037237296,-0.01509332,0.0685504,-0.29414964,-0.295257348,-0.248557915,0.51264165,-0.312908305,0.499960286,0.751847139,0.514051485,-0.002920872,-0.458173689,-0.300848769,-0.446783594,0.048923997,-0.040464884,0.087516481,-0.00119149,-17.19018892,0
-0.262231574,-0.037355873,-0.015211319,0.068316244,-0.294386971,-0.295355776,-0.248992994,0.513331602,-0.313167406,0.50065845,0.752568409,0.514513649,-0.002945988,-0.458547637,-0.301100384,-0.447217622,0.048846657,-0.040489903,0.087582129,-0.00117223,-17.2812568,0
-0.262484941,-0.037474451,-0.015329318,0.068082088,-0.294624302,-0.295454203,-0.249428073,0.514021553,-0.313426507,0.501356614,0.753289679,0.514975813,-0.002971103,-0.458921584,-0.301352,-0.447651651,0.048769316,-0.040514923,0.087647776,-0.001152971,-17.37232468,0
-0.262738307,-0.037593028,-0.015447317,0.067847932,-0.294861633,-0.295552631,-0.249863153,0.514711505,-0.313685608,0.502054777,0.75401095,0.515437976,-0.002996218,-0.459295531,-0.301603615,-0.44808568,0.048691976,-0.040539943,0.087713424,-0.001133712,-17.46339257,0
-0.262991674,-0.037711605,-0.015565316,0.067613776,-0.295098964,-0.295651058,-0.250298232,0.515401457,-0.313944709,0.502752941,0.75473222,0.51590014,-0.003021334,-0.459669478,-0.30185523,-0.448519708,0.048614636,-0.040564963,0.087779072,-0.001114453,-17.55446045,0
-0.263245041,-0.037830183,-0.015683315,0.06737962,-0.295336295,-0.295749485,-0.250733311,0.516091408,-0.31420381,0.503451104,0.75545349,0.516362304,-0.003046449,-0.460043425,-0.302106846,-0.448953737,0.048537296,-0.040589982,0.087844719,-0.001095194,-17.64552834,0
-0.263498407,-0.03794876,-0.015801314,0.067145464,-0.295573626,-0.295847913,-0.25116839,0.51678136,-0.314462911,0.504149268,0.75617476,0.516824468,-0.003071564,-0.460417372,-0.302358461,-0.449387766,0.048459956,-0.040615002,0.087910367,-0.001075934,-17.73659622,0
-0.263751774,-0.038067338,-0.015919313,0.066911308,-0.295810957,-0.29594634,-0.251603469,0.517471311,-0.314722012,0.504847432,0.756896031,0.517286631,-0.00309668,-0.460791319,-0.302610076,-0.449821795,0.048382616,-0.040640022,0.087976015,-0.001056675,-17.8276641,0
-0.264005141,-0.038185915,-0.016037312,0.066677152,-0.296048288,-0.296044767,-0.252038549,0.518161263,-0.314981113,0.505545595,0.757617301,0.517748795,-0.003121795,-0.461165267,-0.302861692,-0.450255823,0.048305276,-0.040665042,0.088041662,-0.001037416,-17.91873199,0
-0.264258507,-0.038304492,-0.016155311,0.066442996,-0.296285619,-0.296143195,-0.252473628,0.518851215,-0.315240214,0.506243759,0.758338571,0.518210959,-0.003146911,-0.461539214,-0.303113307,-0.450689852,0.048227936,-0.040690061,0.08810731,-0.001018157,-18.00979987,0
-0.264511874,-0.03842307,-0.01627331,0.06620884,-0.29652295,-0.296241622,-0.252908707,0.519541166,-0.315499315,0.506941922,0.759059841,0.518673123,-0.003172026,-0.461913161,-0.303364922,-0.451123881,0.048150596,-0.040715081,0.088172958,-0.000998898,-18.10086775,0
-0.264765241,-0.038541647,-0.016391309,0.065974684,-0.296760281,-0.296340049,-0.253343786,0.520231118,-0.315758416,0.507640086,0.759781112,0.519135286,-0.003197141,-0.462287108,-0.303616538,-0.451557909,0.048073256,-0.040740101,0.088238605,-0.000979638,-18.19193564,0
-0.265018607,-0.038660225,-0.016509308,0.065740528,-0.296997612,-0.296438477,-0.253778866,0.520921069,-0.316017518,0.50833825,0.760502382,0.51959745,-0.003222257,-0.462661055,-0.303868153,-0.451991938,0.047995916,-0.040765121,0.088304253,-0.000960379,-18.28300352,0
-0.265271974,-0.038778802,-0.016627307,0.065506372,-0.297234943,-0.296536904,-0.254213945,0.521611021,-0.316276619,0.509036413,0.761223652,0.520059614,-0.003247372,-0.463035002,-0.304119768,-0.452425967,0.047918576,-0.04079014,0.088369901,-0.00094112,-18.37407141,0
-0.265525341,-0.038897379,-0.016745306,0.065272216,-0.297472274,-0.296635332,-0.254649024,0.522300973,-0.31653572,0.509734577,0.761944922,0.520521778,-0.003272487,-0.46340895,-0.304371384,-0.452859995,0.047841236,-0.04081516,0.088435548,-0.000921861,-18.46513929,0
